"__CTXH__","Đà Lạt: Xây dựng công viên 7,6 ha ở hạ lưu hồ Xuân Hương Theo qui hoạch này, công viên được hình thành sẽ đặt tên là Ánh Sáng, có diện tích rộng 7,6 ha, vốn xưa nay là một khu nhà vườn, có dòng suối Lat (ngày nay được gọi Cam Ly) chảy qua, bên cạnh là cảnh sinh sống tạm bợ của một dãy dài khu dân cư tập trung chủ yếu những thị dân buôn bán nhỏ suốt nhiều thập niên qua. Theo đó, dòng suối ô nhiễm trên sẽ được chỉnh trang thanh cảnh, trở thành một bộ phận của công viên; tiếp đó, xây dựng lên một quảng trường, cầu cảnh, khu vui chơi cho trẻ em, tượng đài, chòi nghỉ, sân thể thao đa năng… Chính quyền sở tại đã chủ trương tái định cư cho trên 350 hộ dân bằng cách xây dựng 5 khối nhà chung cư ngay sát công viên để bố trí. Được biết, đề án chỉnh trang đô thị bằng… công viên nói trên được xem là một hạng mục quan trọng ( và “xương xẩu”) nhất ở TP.Đà Lạt hiện nay (bởi người dân sinh sống bằng nghề buôn bán nên không muốn xa rời khu trung tâm thành phố), và chi phí có thể cho nó có thể lên đến cả trăm tỉ đồng."
"__CTXH__","“Không lẽ đợi đến khi dân không còn tín nhiệm mới rút?” - Bộ trưởng MAI ÁI TRỰC : Lý do tôi xin rút là vì sức khỏe không bảo đảm để làm việc lâu dài, tôi đã 60 tuổi. Tôi đã biết sức khỏe không còn tốt mà vẫn cố làm thì không nên. Thật ra việc tôi xin không tái cử đã được đặt ra từ khi Đảng chuẩn bị nhân sự cho BCH T.Ư khóa X. Trước Hội nghị T.Ư 13, tôi đã đề đạt nguyện vọng đến đồng chí Tổng bí thư xin không tái cử và mong được nghỉ hưu sau Đại hội X. Trong hai phiếu giới thiệu nhân sự của Bộ TN-MT vào BCH T.Ư, tôi đều đã giới thiệu người thay tôi. Nhưng BCH T.Ư khóa IX vẫn đưa tên tôi vào danh sách ứng cử vào BCH T.Ư khóa X và trình ra đại hội. Tôi tiếp tục gửi đơn lên Bộ Chính trị xin rút khỏi danh sách này nhưng không được chấp nhận. Và đại hội là cơ hội còn lại duy nhất để xin rút nên tôi lại tiếp tục làm đơn đề nghị đoàn chủ tịch đại hội cho tôi rút. Nhưng sao ông kiên quyết xin rút khi vẫn còn được tín nhiệm cao? - Không lẽ đợi đến khi dân không còn tín nhiệm nữa mới rút? Theo thông lệ, sau đại hội sẽ bầu lại Chính phủ mới, vậy ông có tiếp tục làm bộ trưởng Bộ TN-MT? - Tôi có nguyện vọng được nghỉ sớm và đã đề xuất người thay tôi, còn nghỉ vào lúc nào là do Thủ tướng quyết định, trình ra Quốc hội phê chuẩn theo trình tự thủ tục. Nhưng ông vẫn còn đang nợ rất nhiều câu hỏi của người dân về chuyện đất đai mà ông chưa trả lời hết trong lần giao lưu trực tuyến mới đây, thưa ông? - Buổi giao lưu trên mạng hôm ấy, chúng tôi nhận được trên 2.500 câu hỏi, đến nay chúng tôi đã trả lời được 505 câu. Có nhiều câu hỏi về các vụ việc quá cụ thể ở địa phương mà chúng tôi không đủ thông tin để trả lời hoặc nhiều câu trùng nhau thì chúng tôi trả lời chung một lần. Những câu hỏi còn lại chúng tôi sẽ lần lượt trả lời tiếp và cập nhật lên trang web của bộ. Chắc là không thể trả lời hết, nhưng tôi nghĩ vẫn còn cơ hội để trả lời. Bộ TN-MT sẽ vẫn tiếp tục duy trì cách đối thoại trực tuyến này? Vợ chồng Bộ trưởng Mai Ái Trực. Trả lời Tuổi Trẻ về quyết định xin rút của Bộ trưởng Mai Ái Trực, vợ Bộ trưởng Mai Ái Trực nói: Chúng tôi đã bàn với nhau nhiều lần rồi. Sức khỏe của ông ấy hiện nay không được tốt lắm nên đã đến lúc phải nghỉ (ảnh chụp tối 23-4-2006) . Ảnh: XUÂN TRUNG - Sẽ tiếp tục và phải cố gắng làm tốt hơn. Tháng sáu tới đây, chúng tôi sẽ có tiếp một cuộc giao lưu trực tuyến về chuyên đề đất đai. Lần này sẽ huy động thêm một số sở TN-MT ở TP.HCM, Hà Nội, Đồng Nai, Bà Rịa-Vũng Tàu... tham gia. Lẽ ra các sở tổ chức giao lưu trực tuyến thì tốt hơn nhưng điều kiện kỹ thuật có thể chưa bảo đảm nên bộ phải làm cầu nối giữa người dân với các sở thông qua các cuộc giao lưu trực tuyến đó. Chúng tôi cũng sẽ công bố thời gian nhận câu hỏi sớm hơn để người dân gửi ý kiến về cho các bộ phận chức năng tiếp nhận và trả lời sớm. Dần dần chúng tôi sẽ tiến tới online để người dân có thể hỏi bất cứ lúc nào, chứ không chờ đợi những buổi giao lưu trực tuyến nữa. Người dân bảo ông là ông bộ trưởng luôn sẵn sàng đối thoại với dân? - Không đối thoại không được. Chuyện đất đai, môi trường là chuyện ở trong dân. Không đối thoại thì biết như thế nào để quản lý. Nghe dân, hiểu dân chỉ có lợi. Chính nhờ nghe dân, chúng tôi mới phát hiện được những vướng mắc trong quá trình thực hiện chính sách, pháp luật để sửa đổi, bổ sung. Và cũng chính nhờ nghe dân, chúng tôi biết được cán bộ của ngành mình ở các cấp đã xử lý công việc như thế nào, đúng hay sai, nhanh hay chậm. Nhưng có nhất thiết bộ trưởng phải lặn lội xuống tận nơi để xem xét, chẳng hạn về “làng ung thư” Thạch Sơn, vào khu vực sụt lở đất ở Quảng Trị? - Tính tôi là phải xem xét cụ thể thì mới quyết định hoặc có ý kiến xử lý. Cực chẳng đã tôi mới ngồi nghe anh em báo cáo. Càng đi nhiều tôi càng thấy người dân mình có nhiều bức xúc và cũng tốt quá. Hôm nọ, tôi có nói với Thủ tướng Phan Văn Khải là dân mình thật hiền, vụ ung thư ở Thạch Sơn do doanh nghiệp nhà nước gây ra ô nhiễm. Thế mà chúng ta chỉ mới đưa các đoàn y tế xuống khám sức khỏe, cho ít thuốc và chữa trị bệnh ung thư không mất tiền thì bà con đã biết ơn, đã cho rằng Nhà nước quan tâm lắm rồi. Thật ra người dân không đòi hỏi gì lắm đâu, họ chỉ cần Nhà nước nhìn thấy những bức xúc của họ và quan tâm giải quyết vấn đề là họ đồng tình, họ chia sẻ ngay. Riêng cá nhân bộ trưởng có trực tiếp trả lời email của người dân? - Tôi nhận được rất nhiều email của dân. Có thư tôi trả lời được, nhưng cũng có thư không thể nào trả lời nổi. Ví dụ người dân hỏi: Hồ sơ xin cấp sổ đỏ đã nộp mấy tháng rồi tại sao chưa được giải quyết? Khu vực này bị qui hoạch treo tới bao giờ? Khiếu nại của tôi tại sao chủ tịch tỉnh không giải quyết?.... Đó là những vụ việc cụ thể thuộc trách nhiệm của chính quyền địa phương và chỉ những người đó mới có thể trả lời được. Nhưng nhờ đó, tôi biết được cung cách quản lý của địa phương và những nơi trì trệ để chấn chỉnh. Nhiều cán bộ than thở gặp dân mất rất nhiều thời gian. Còn người dân thì kêu đến cơ quan nhà nước rất ít khi được giải quyết đúng hạn? - Điều đó cho thấy chúng ta chưa thật sự giải quyết tốt những vấn đề vướng mắc của dân. Chính vì vậy, cán bộ nhà nước càng phải gần dân hơn. Quản lý nhà nước mà bảo thủ, cho rằng mình ban hành cái gì cũng đúng thì chết dân. Trong chính sách, pháp luật đất đai trước đây thường khi gặp những vấn đề phức tạp, chúng ta hay né tránh, nên tồn đọng về đất đai rất nhiều. Hiện nay, chúng tôi chủ trương không né tránh bất cứ vấn đề gì cả. Cái gì vướng mắc mà phát hiện được đều phải giải quyết."
"__CTXH__","Cầu truyền hình vì người nghèo trực tiếp tại 8 điểm (NLĐ)- Nối vòng tay lớn là chương trình vì người nghèo được chuẩn bị công phu và quy mô nhất từ trước đến nay do Ủy ban Trung ương MTTQ VN, Đài Truyền hình VN, Tổng Công ty Viễn thông Quân đội (Viettel) phối hợp tổ chức, sẽ được truyền hình trực tiếp trên VTV3 ngày 31-12. Ông Trần Đăng Tuấn, Phó Tổng Giám đốc Đài Truyền hình VN, đã cho biết như vậy tại cuộc họp báo chiều 27-12. Theo ông Tuấn, chương trình năm nay diễn ra từ 7 giờ- 23 giờ tại 11 điểm cầu trên cả nước và được phân thành 2 phần. Phần 1 diễn ra trực tiếp từ 7 giờ-18 giờ 30 tại 8 điểm cầu: Hà Nội, Thanh Hóa, Bình Dương, Vĩnh Phúc, Hưng Yên, Hải Dương, Đà Nẵng và TPHCM. Phần 2 diễn ra trực tiếp từ 20 giờ- 23 giờ tại 3 điểm cầu: Hà Nội (trường quay S9), Đảo Xanh (Đà Nẵng) và TPHCM."
"__CTXH__","TP.HCM: ưu đãi các nhà đầu tư cây, con giống Ông Cương khẳng định điều này có thể thực hiện trong vài năm tới nhưng ngay từ bây giờ TP phải hành động bằng cách phải lựa chọn vùng đất thuận lợi nhất, qui hoạch 10.000ha chuyên canh về cây, con giống và cây, cá cảnh; phải có chính sách khuyến khích nhà đầu tư về đất và vốn. Ông Cương cũng cho biết TP đã thống nhất một số chính sách cụ thể đối với người làm con giống, cây giống: nếu sử dụng đất công (đất nông trường), nhà đầu tư sẽ được thuê với tiền vay bằng không, có thời hạn; nếu đất của dân, Nhà nước sẽ đầu tư ban đầu (giải tỏa đền bù, làm hạ tầng…) rồi cho thuê; về vốn nhà nước sẽ bù lỗ lãi suất vay có thời hạn... Ngoài ra, ông Cương đề nghị TP thành lập trung tâm dịch vụ tư vấn kỹ thuật giúp doanh nghiệp có vốn nhưng chưa có nghề mở rộng thị trường xuất khẩu để đảm bảo đầu vào, đầu ra, giúp doanh nghiệp yên tâm đầu tư."
"__CTXH__","'Bi kịch' trên các tuyến xe buýt Cần Thơ Trên xe giống như trong lò lửa, ngột ngạt, nóng bức, người đứng chật cứng, buông tay là mất chỗ bám víu... Đó là những khổ ải mà hành khách đi xe buýt tại thành phố Cần Thơ đang phải chịu đựng. Chuyến xe buýt Cần Thơ đi Ô Môn khởi hành lúc 16h30, có khoảng 30 người, 24 người ngồi ghế (xe chỉ có 24 ghế), sáu người phải đứng. Chạy được chừng hơn 1 km có thêm 20 khách lên xe. Và bi kịch bắt đầu xảy ra. Đi thêm khoảng 3 km đến cầu Bình Thủy, lại có thêm 30-40 người lên khiến chiếc xe chật cứng. Gần 100 người chen lấn nhau, ngột ngạt, khó thở và nóng hầm hập. Chốc chốc xe qua một trạm lại có người lên. Như đã quá sức chịu đựng, hành khách trên xe đồng thanh than: Trời! Lại đón khách nữa sao. Cô nhân viên giữ cửa nói: Không đón thì khách dưới chửi, đón thì khách trên xe la, thiệt khổ!. Cứ thế, trên đoạn đường 10 km, nhà xe vẫn tiếp tục đón khách lên chiếc xe cũ kỹ, máy lạnh không còn hoạt động được này. Ông Lê Công Hiệp, đội trưởng đội xe buýt Cần Thơ, cho biết: Trước thời điểm cấm xe lôi, mỗi ngày trung bình thành phố Cần Thơ có trên dưới 8.000 lượt khách đi xe buýt. Trong khi đó đội chỉ có 23 đầu xe phục vụ với 10 phút/chuyến nhưng vẫn không đáp ứng được nhu cầu trong những giờ cao điểm. Sau khi chủ trương cấm xe lôi (từ 1/6) được ban hành, lượng khách đi xe buýt tăng một cách đột ngột trên 12.000 lượt/ngày, khiến những chuyến xe buýt vốn đã quá tải nay lại phải... gồng mình chịu trận. Nói cách khác, việc quá tải là không thể tránh khỏi dù chúng tôi đã sắp xếp 8 phút/chuyến xe so với trước đây là 10 phút/chuyến. Ông Hiệp cũng thừa nhận các xe buýt đã hoạt động từ năm 1999 đến bây giờ nên cũ kỹ. Hơn nữa xe lại nhỏ, chỉ có 24 chỗ ngồi và 15 chỗ đứng nhưng chuyến nào trên xe cũng luôn có 70-100 hành khách. Từ mấy năm nay Công ty Công trình đô thị thành phố Cần Thơ đã có ý định mua thêm xe buýt để giải quyết tình trạng quá tải. Song theo lời một lãnh đạo Công ty Công trình đô thị: Với ba tuyến xe buýt như hiện nay, cần phải có thêm ít nhất 15 đầu xe may ra mới giảm được tình trạng quá tải. Nhưng lấy đâu ra tiền, mỗi đầu xe giá 300-350 triệu đồng, trong khi công ty lại đang gặp khó khăn về vốn. Mặt khác, hoạt động vận tải hành khách của công ty hiện nay không được trợ giá mà phải lấy thu bù chi. Năm nào khá lắm cũng chỉ đủ tiền trả lương cho nhân viên và trùng tu các xe buýt đã cũ. Chúng tôi đang chờ chủ trương của UBND TP cho vay vốn trả chậm để mua thêm đầu xe. Ông Lê Công Hiệp cũng cho biết, Công ty Công trình đô thị đã có đề án sắp xếp lại, mở thêm một số tuyến xe buýt và đã trình lên Sở Kế hoạch - đầu tư và Sở Giao thông công chánh xem xét. Nếu được chấp thuận và nếu có chủ trương vay vốn trả chậm công ty sẽ mua thêm khoảng 40 đầu xe. Tuy nhiên, đề án này trình lên đã lâu nhưng chẳng biết khi nào mới xét duyệt. Lý giải vì sao xe buýt không được trợ giá từ nhiều năm nay, ông Võ Thanh Tòng - chủ tịch UBND thành phố Cần Thơ - nói: Thành phố mới vừa tách tỉnh, còn nhiều khó khăn, nhất là về kinh phí, nên chưa thể trợ giá cho người dân đi xe buýt. Tới đây UBND thành phố sẽ có chủ trương bù lỗ cho một số tuyến xe buýt dự kiến mở mới khi đi vào hoạt động. Ngoài tình trạng quá tải, giá đi xe buýt tại Cần Thơ hiện nay quá cao. Cụ thể do không được trợ giá nên Công ty Công trình đô thị không thể đề ra một giá ổn định, mà phải thu giá lũy tiến theo km đường. Giá suốt tuyến từ Cần Thơ đi Ô Môn là 4.000 đồng, đi Kinh Cùng 6.000 đồng; trong đó khách lên xuống các trạm ngắn đường thì tính theo giá 3 km/1.000 đồng. Nhiều công nhân làm việc ở Khu công nghiệp Trà Nóc (Cần Thơ) cho biết, mỗi ngày họ chỉ kiếm được 20.000-30.000 đồng mà phải tốn hai vòng xe buýt 6.000 đồng là quá cao."
"__CTXH__","Phát hiện điểm hở khí có thể gây ra vụ nổ (NLĐ)- Trung tâm Cấp cứu mỏ (Tập đoàn Than- Khoáng sản VN) và Phòng An toàn- Công ty Than Thống Nhất (Quảng Ninh) rạng sáng 12-3 đã kiểm tra hiện trường xảy ra vụ nổ khí mê tan (CH4) làm chết 8 công nhân ngày 6-3 và phát hiện điểm hở khí nằm cắt ngang đường lò. Theo ông Hoàng Nhật Thắng, Trưởng Phòng An toàn, sự vận động của bề mặt đất trong hầm đã tạo ra các khe nứt, dẫn đến thoát khí từ lòng đất và đây có thể là nguyên nhân gây ra vụ nổ. Phòng An toàn sẽ tiến hành thí nghiệm để làm rõ. Trước đó, ngày 11-3, lễ truy điệu 8 công nhân thiệt mạng trong vụ nổ đã được tổ chức tại hội trường Công ty Than Thống Nhất."
"__CTXH__","Virus H5 chạy rong ngoài đồng Cần Thơ là tỉnh có tỉ lệ các mẫu thủy cầm dương tính với type H5 lên tới 80% (cao nhất khu vực). Địa bàn huyện Cờ Đỏ hiện là nơi có số lượng vịt đàn nhiều nhất với 12 xã đều nuôi vịt chạy đồng, trung bình mỗi xã là 30.000-36.000 con. Đặc biệt, trong hơn 300 mẫu gửi xét nghiệm thì địa phương này cũng có tỉ lệ mẫu dương tính cao nhất, tới 80%. Theo chị Hoàng Kim Cương - trạm trưởng Trạm thú y huyện Cờ Đỏ, trạm và các ngành chức năng khác đã đến từng ấp của 12 xã trong huyện vận động bà con cam kết không phát triển thêm đàn vịt. Chủ trương này được 80% số hộ nuôi vịt đàn chấp thuận ký kết và thực hiện. “Tuy nhiên vẫn có hộ không ký cam kết, những hộ này lo sợ đến 30-6 bị hủy đàn vịt nên đã cho chạy đồng trốn về các tỉnh như An Giang, Kiên Giang... Ngoài ra nhiều hộ dù đã cam kết nhưng vẫn lén lút chạy đồng” - chị Kim Cương nói. Ở An Giang, mặc dù tỉnh vẫn tiếp tục duy trì lệnh cấm, nhưng tại nhiều nơi tình trạng vịt nuôi thả trên ruộng, trên kênh rạch vẫn còn khá phổ biến. Trưa 13-4, tại thị xã Châu Đốc, bên bờ nam lộ 55A là cánh đồng Vĩnh Chánh thuộc phường Châu Phú A, chúng tôi gặp khoảng 20 bầy vịt, mỗi bầy cả 1.000 con đang thả rong. Bên vệ đường, bờ kênh, bờ ruộng mới mọc lên mấy lều trại của dân nuôi vịt. Người dân bảo: “Hầu hết là vịt từ các nơi khác đến”. Kế bên cống Sáu Nhỏ có dãy lán vừa hạ trại, anh N.V.T. cho biết mình cùng ba chủ nuôi vịt khác từ An Nông (Tịnh Biên) mới đưa ba đàn vịt tổng cộng hơn 3.500 con đến đây được hai hôm. Anh thật thà kể: “Đồng ở quê tui đều đã sạ lúa hết trơn rồi, đâu còn chỗ chăn thả nữa nên lùa vịt đi”. Bó tay! Ông Ôn Hòa Thịnh - chi cục phó Chi cục Thú y An Giang - cho biết từ đầu tháng 2-2005 đến nay ngành thú y đã lấy 45 mẫu huyết thanh gia cầm gửi đi xét nghiệm, qua đó phát hiện khoảng 65% số mẫu dương tính virus H5. Ngành đang tiếp tục theo dõi diễn biến tình hình dịch bệnh. Còn tại quận Ô Môn (Cần Thơ), tính đến thời điểm hiện tại số lượng vịt đàn có khoảng gần 100.000 con, đa số đều nuôi chạy đồng. Tuy nhiên, theo anh Trương Hoàng Phương, trạm trưởng trạm thú y quận: “Đấy là con số nắm được để giám sát, chứ thật ra vịt chạy đồng từ địa phương này qua địa phương khác không thể kiểm soát được. Nhất là vào mùa thu hoạch lúa, số lượng có thể lên tới hơn 300.000 con”. Anh Phương cho biết thêm vừa qua khi tiến hành lấy mẫu các hộ nuôi vịt ở ấp Thới Hòa 1 và Rạch Chanh (phường Thới Long) gửi đi xét nghiệm đều cho tỉ lệ kết quả dương tính với type H5 rất cao. Thế nhưng điều lạ là khi chúng tôi về hai khu vực trên, tìm tới các hộ nuôi vịt thì tuyệt nhiên không thấy bóng dáng vịt đàn đâu hết. Trên các ngả kênh, nhánh sông chúng tôi vẫn gặp vài chiếc tắc ráng lớn, loại có gắn sẵn lồng chuồng dành chuyên chở vịt, đang vận chuyển vịt đàn. Nhiều người dân ở đây khẳng định lượng vịt này chủ yếu từ các tỉnh Sóc Trăng, Bạc Liêu, Cần Thơ... lùa lên thả."
"__CTXH__","Kiên Giang: Cháy rừng tứ giác Long Xuyên và Hòn Đất Lúc 13h ngày 29/3, một vụ cháy rừng đã xảy ra tại khu vực kênh 12-13 xã Nam Thái, Hòn Đất. Ước tính sơ bộ thiệt hại khoảng 43 ha rừng tràm từ 1 đến 3 năm tuổi. Nguyên nhân là người dân đốt đồng gây cháy lan. 50 cán bộ chiến sĩ thuộc lực lượng kiểm lâm, công an, bộ đội cùng 5 máy bơm chữa cháy chuyên dụng đã được điều động tới hiện trường, nhưng do thiếu nước nên sau hơn hai giờ đám cháy mới được khống chế. Trước đó, vào lúc 12h, một đám cháy khác đã bùng phát dữ dội tại trang trại của ông Võ Thành Sơn, nằm trong vùng tứ giác Long Xuyên, thuộc địa phận ấp Hoà Lạc, xã Hoà Điền, huyện Kiên Lương. Ngay sau khi nhận được tin báo cháy, trên 70 người (kiểm lâm, công an, bộ đội và người dân) đã được điều động vào rừng tham gia ứng cứu. Tuy nhiên, do thời tiết nắng nóng, khô hạn, khu vực cháy lại cách xa trung tâm huyện và không thể di chuyển bằng đường bộ, nên đến 18h30 cùng ngày đám cháy vẫn chưa được khống chế. Ông Lâm Chí Dũng, phó chủ tịch UBND huyện Kiên Lương, cho biết có ít nhất gần 20 ha rừng tràm 3-5 tuổi bị thiêu rụi. Nguyên nhân rất có thể do người dân đốt ong làm cháy lan. Từ đầu mùa khô đến nay Kiên Giang đã xảy ra 15 vụ cháy, gây thiệt hại trên 300 ha rừng."
"__CTXH__","Báo cáo Thủ tướng các vụ lãng phí của công Không ít xe công dùng làm việc riêng Hôm qua 17-1, Văn phòng Chính phủ đã phát đi công văn truyền đạt ý kiến của Thủ tướng Chính phủ yêu cầu các bộ, ngành, địa phương, cơ quan liên quan kiểm tra và báo cáo cụ thể với Thủ tướng trước ngày 20-1 ba vụ việc lãng phí điển hình.Đó là vụ báo chí phản ánh buổi tiệc chia tay của ông Phạm Dũng, Giám đốc Sở KH-ĐT tỉnh Bình Thuận để nhận nhiệm vụ Bí thư thị xã La Gi; vụ hàng trăm xe công đi mua hàng ở chợ Tân Thanh (Lạng Sơn) vào ngày 8-1-2006; vụ Trạm 4, Phòng CSGT đường thủy TPHCM phát giấy mời hàng trăm chủ tàu đến trạm dự tiệc – một hình thức “cống nộp” cho CSGT trạm này. Nếu các vụ việc này đúng sự thật, Thủ tướng yêu cầu xử lý thật nghiêm minh."
"__CTXH__","Thanh tra 2 dự án liên quan đến vụ cống hộp đường Cao Thắng UBND TP.HCM ngày 11/4 đã ban hành văn bản chỉ đạo Giám đốc Sở Xây dựng giải quyết tình trạng nhà ở bị lún, nứt của một số hộ dân tại khu vực lân cận cầu Văn Thánh 2, đường Nguyễn Hữu Cảnh, Q.Bình Thạnh. Theo đó, Sở Xây dựng phải xác định danh sách cụ thể nhà ở của các hộ dân đang trong tình trạng hư hỏng, không bền vững, có nguy cơ sụp đổ, ảnh hưởng đến sự an toàn tính mạng và tài sản của nhân dân. Trên cơ sở đó, Chủ tịch UBND Q.Bình Thạnh khẩn trương có quyết định di dời ngay các hộ dân ra khỏi khu vực có nguy cơ sập đổ trong vòng 3 ngày. UBND Q.Bình Thạnh có trách nhiệm kiểm tra và kiên quyết bắt buộc các hộ dân phải chấp hành di dời, không để tiếp tục cư ngụ ở khu vực nguy hiểm; tái định cư cho các hộ dân này bằng quỹ nhà của Công ty sản xuất kinh doanh thương mại và dịch vụ XNK Thanh niên xung phong thành phố... Ngày 11.4, Thanh tra thành phố đã công bố quyết định thanh tra hai dự án liên quan đến vụ bê bối trong thi công cống hộp ở P.12, Q.10, đó là dự án đầu tư xây dựng đường Cao Thắng nối dài và dự án khu nhà ở ven đường Cao Thắng nối dài. Cả hai dự án nói trên đều do Công ty xây dựng công trình giao thông đô thị và kinh doanh nhà Q.10 (nay là Công ty dịch vụ đô thị và quản lý nhà Q.10) làm chủ đầu tư. Đoàn thanh tra sẽ tiến hành thanh tra trong 30 ngày. Khi có kết luận, Thanh tra thành phố sẽ kiến nghị và đề xuất xử lý đối với các hành vi vi phạm pháp luật (nếu có). Đối tượng bị thanh tra gồm: Công ty dịch vụ đô thị và quản lý nhà Q.10 (chủ đầu tư), Công ty Bạch Đằng (đơn vị thi công), Công ty TNHH tư vấn thiết kế xây dựng MTC (tư vấn giám sát), Công ty TNHH dịch vụ khảo sát thiết kế công trình Trường Thành (tư vấn thiết kế) và các đơn vị, tổ chức, cá nhân có liên quan."
